UserID,UserNo,IP Address,Date Ended,Q1.1. CQC number,Q4.1. Number of Devices,Q7.1. Not enough tablet devices for staff to use for this purpose,Q7.2. Our tablet devices are not good enough (ie they're too old / slow / do not have the right features),Q7.3. Our tablets are reserved for - or locked down to - other things and cannot be used for remote consultations,(CQC)_Care home beds
140000316,317,111.111.11.327,44092,1-1000000316,1,TRUE,TRUE,TRUE,86
140000317,318,111.111.11.328,44092,1-1000000317,1,TRUE,TRUE,TRUE,14
140000318,319,111.111.11.329,44092,1-1000000318,4+,TRUE,FALSE,TRUE,12
140000319,320,111.111.11.330,44092,1-1000000319,4+,TRUE,TRUE,TRUE,89
140000320,321,111.111.11.331,44092,1-1000000320,4+,FALSE,TRUE,TRUE,20
140000321,322,111.111.11.332,44092,1-1000000321,None,TRUE,FALSE,TRUE,22
140000322,323,111.111.11.333,44092,1-1000000322,None,TRUE,TRUE,FALSE,13
140000323,324,111.111.11.334,44092,1-1000000323,None,FALSE,FALSE,TRUE,95
140000324,325,111.111.11.335,44092,1-1000000324,4+,TRUE,TRUE,TRUE,57
140000325,326,111.111.11.336,44092,1-1000000325,1,FALSE,FALSE,FALSE,87
140000326,327,111.111.11.337,44092,1-1000000326,2,FALSE,FALSE,FALSE,4
140000327,328,111.111.11.338,44092,1-1000000327,None,TRUE,FALSE,FALSE,59
140000328,329,111.111.11.339,44092,1-1000000328,4+,TRUE,TRUE,TRUE,64
140000329,330,111.111.11.340,44092,1-1000000329,None,TRUE,FALSE,TRUE,88
140000330,331,111.111.11.341,44092,1-1000000330,2,TRUE,FALSE,FALSE,24
140000331,332,111.111.11.342,44092,1-1000000331,2,TRUE,TRUE,TRUE,28
140000332,333,111.111.11.343,44092,1-1000000332,4+,FALSE,FALSE,TRUE,93
140000333,334,111.111.11.344,44092,1-1000000333,None,TRUE,FALSE,TRUE,8
140000334,335,111.111.11.345,44092,1-1000000334,1,FALSE,FALSE,TRUE,32
140000335,336,111.111.11.346,44092,1-1000000335,None,TRUE,FALSE,FALSE,87
140000336,337,111.111.11.347,44092,1-1000000336,4+,FALSE,FALSE,FALSE,94
140000337,338,111.111.11.348,44092,1-1000000337,2,FALSE,FALSE,TRUE,69
140000338,339,111.111.11.349,44092,1-1000000338,2,TRUE,FALSE,TRUE,70
140000339,340,111.111.11.350,44092,1-1000000339,2,FALSE,TRUE,FALSE,46
140000340,341,111.111.11.351,44092,1-1000000340,1,TRUE,FALSE,TRUE,54
140000341,342,111.111.11.352,44092,1-1000000341,2,TRUE,TRUE,FALSE,35
140000342,343,111.111.11.353,44092,1-1000000342,3,FALSE,FALSE,TRUE,5
140000343,344,111.111.11.354,44092,1-1000000343,3,FALSE,FALSE,TRUE,23
140000344,345,111.111.11.355,44092,1-1000000344,4+,TRUE,FALSE,TRUE,76
140000345,346,111.111.11.356,44092,1-1000000345,4+,TRUE,TRUE,FALSE,16
140000346,347,111.111.11.357,44092,1-1000000346,4+,TRUE,FALSE,TRUE,48
140000347,348,111.111.11.358,44092,1-1000000347,3,TRUE,TRUE,FALSE,92
140000348,349,111.111.11.359,44092,1-1000000348,3,FALSE,TRUE,TRUE,57
140000349,350,111.111.11.360,44092,1-1000000349,None,FALSE,TRUE,FALSE,46
140000350,351,111.111.11.361,44092,1-1000000350,2,FALSE,FALSE,FALSE,1
140000351,352,111.111.11.362,44092,1-1000000351,4+,TRUE,TRUE,TRUE,21
140000352,353,111.111.11.363,44092,1-1000000352,3,TRUE,TRUE,FALSE,74
140000353,354,111.111.11.364,44092,1-1000000353,3,FALSE,FALSE,FALSE,89
140000354,355,111.111.11.365,44092,1-1000000354,3,FALSE,FALSE,TRUE,53
140000355,356,111.111.11.366,44092,1-1000000355,4+,TRUE,TRUE,FALSE,16
140000356,357,111.111.11.367,44092,1-1000000356,4+,TRUE,FALSE,FALSE,2
140000357,358,111.111.11.368,44092,1-1000000357,3,TRUE,FALSE,TRUE,39
140000358,359,111.111.11.369,44092,1-1000000358,None,TRUE,TRUE,FALSE,72
140000359,360,111.111.11.370,44092,1-1000000359,4+,FALSE,TRUE,TRUE,23
140000360,361,111.111.11.371,44092,1-1000000360,2,FALSE,FALSE,FALSE,23
140000361,362,111.111.11.372,44092,1-1000000361,1,FALSE,FALSE,FALSE,77
140000362,363,111.111.11.373,44092,1-1000000362,None,TRUE,TRUE,TRUE,53
140000363,364,111.111.11.374,44092,1-1000000363,1,TRUE,TRUE,TRUE,2
140000364,365,111.111.11.375,44092,1-1000000364,3,TRUE,FALSE,TRUE,10
140000365,366,111.111.11.376,44092,1-1000000365,4+,FALSE,FALSE,TRUE,73
140000366,367,111.111.11.377,44092,1-1000000366,1,TRUE,TRUE,TRUE,3
140000367,368,111.111.11.378,44092,1-1000000367,3,FALSE,FALSE,TRUE,36
140000368,369,111.111.11.379,44092,1-1000000368,2,FALSE,TRUE,FALSE,74
140000369,370,111.111.11.380,44092,1-1000000369,4+,TRUE,FALSE,FALSE,9
140000370,371,111.111.11.381,44092,1-1000000370,1,FALSE,TRUE,TRUE,70
140000371,372,111.111.11.382,44092,1-1000000371,4+,TRUE,TRUE,TRUE,1
140000372,373,111.111.11.383,44092,1-1000000372,2,TRUE,TRUE,TRUE,70
140000373,374,111.111.11.384,44092,1-1000000373,2,FALSE,TRUE,FALSE,16
140000374,375,111.111.11.385,44092,1-1000000374,None,FALSE,TRUE,TRUE,71
140000375,376,111.111.11.386,44092,1-1000000375,None,FALSE,TRUE,TRUE,92
140000376,377,111.111.11.387,44092,1-1000000376,3,FALSE,TRUE,TRUE,41
140000377,378,111.111.11.388,44092,1-1000000377,3,TRUE,TRUE,TRUE,13
140000378,379,111.111.11.389,44092,1-1000000378,None,FALSE,TRUE,FALSE,79
140000379,380,111.111.11.390,44092,1-1000000379,None,TRUE,TRUE,TRUE,45
140000380,381,111.111.11.391,44092,1-1000000380,1,TRUE,TRUE,TRUE,36
140000381,382,111.111.11.392,44092,1-1000000381,3,FALSE,TRUE,TRUE,17
140000382,383,111.111.11.393,44092,1-1000000382,2,TRUE,FALSE,TRUE,52
140000383,384,111.111.11.394,44092,1-1000000383,1,FALSE,FALSE,FALSE,5
140000384,385,111.111.11.395,44092,1-1000000384,4+,TRUE,TRUE,FALSE,80
140000385,386,111.111.11.396,44092,1-1000000385,2,FALSE,TRUE,FALSE,62
140000386,387,111.111.11.397,44092,1-1000000386,2,TRUE,TRUE,FALSE,55
140000387,388,111.111.11.398,44092,1-1000000387,4+,TRUE,TRUE,FALSE,18
140000388,389,111.111.11.399,44092,1-1000000388,1,FALSE,TRUE,TRUE,72
140000389,390,111.111.11.400,44092,1-1000000389,None,FALSE,FALSE,FALSE,71
140000390,391,111.111.11.401,44092,1-1000000390,None,TRUE,TRUE,TRUE,52
140000391,392,111.111.11.402,44092,1-1000000391,None,FALSE,TRUE,FALSE,60
140000392,393,111.111.11.403,44092,1-1000000392,4+,TRUE,TRUE,TRUE,55
140000393,394,111.111.11.404,44092,1-1000000393,2,FALSE,TRUE,FALSE,96
140000394,395,111.111.11.405,44092,1-1000000394,1,TRUE,FALSE,TRUE,14
140000395,396,111.111.11.406,44092,1-1000000395,3,FALSE,TRUE,FALSE,85
140000396,397,111.111.11.407,44092,1-1000000396,None,TRUE,TRUE,FALSE,6
140000397,398,111.111.11.408,44092,1-1000000397,4+,TRUE,FALSE,FALSE,33
140000398,399,111.111.11.409,44092,1-1000000398,None,TRUE,FALSE,FALSE,16
140000399,400,111.111.11.410,44092,1-1000000399,4+,TRUE,TRUE,FALSE,7
140000400,401,111.111.11.411,44092,1-1000000400,2,FALSE,FALSE,TRUE,44
140000401,402,111.111.11.412,44092,1-1000000401,None,FALSE,TRUE,TRUE,46
140000402,403,111.111.11.413,44092,1-1000000402,3,TRUE,FALSE,TRUE,77
140000403,404,111.111.11.414,44092,1-1000000403,1,TRUE,FALSE,TRUE,14
140000404,405,111.111.11.415,44092,1-1000000404,4+,FALSE,FALSE,TRUE,9
140000405,406,111.111.11.416,44092,1-1000000405,None,TRUE,TRUE,FALSE,78
140000406,407,111.111.11.417,44092,1-1000000406,None,FALSE,TRUE,FALSE,3
140000407,408,111.111.11.418,44092,1-1000000407,4+,FALSE,FALSE,TRUE,77
140000408,409,111.111.11.419,44092,1-1000000408,3,TRUE,TRUE,FALSE,69
140000409,410,111.111.11.420,44092,1-1000000409,2,FALSE,FALSE,TRUE,96
140000410,411,111.111.11.421,44092,1-1000000410,1,TRUE,FALSE,FALSE,79
140000411,412,111.111.11.422,44092,1-1000000411,1,FALSE,TRUE,TRUE,45
140000412,413,111.111.11.423,44092,1-1000000412,3,FALSE,FALSE,TRUE,94
140000413,414,111.111.11.424,44092,1-1000000413,4+,TRUE,FALSE,TRUE,31
140000414,415,111.111.11.425,44092,1-1000000414,None,FALSE,TRUE,TRUE,96
140000415,416,111.111.11.426,44092,1-1000000415,1,TRUE,TRUE,FALSE,4
140000416,417,111.111.11.427,44092,1-1000000416,4+,FALSE,FALSE,FALSE,24
140000417,418,111.111.11.428,44092,1-1000000417,4+,FALSE,FALSE,TRUE,20
140000418,419,111.111.11.429,44092,1-1000000418,3,TRUE,TRUE,FALSE,13
140000419,420,111.111.11.430,44092,1-1000000419,4+,FALSE,TRUE,FALSE,47
140000420,421,111.111.11.431,44092,1-1000000420,3,TRUE,TRUE,TRUE,35
140000421,422,111.111.11.432,44092,1-1000000421,1,TRUE,TRUE,TRUE,94
140000422,423,111.111.11.433,44092,1-1000000422,3,TRUE,TRUE,TRUE,9
140000423,424,111.111.11.434,44092,1-1000000423,4+,FALSE,FALSE,TRUE,18
140000424,425,111.111.11.435,44092,1-1000000424,None,TRUE,FALSE,FALSE,8
140000425,426,111.111.11.436,44092,1-1000000425,3,TRUE,TRUE,FALSE,65
140000426,427,111.111.11.437,44092,1-1000000426,2,FALSE,TRUE,FALSE,45
140000427,428,111.111.11.438,44092,1-1000000427,3,FALSE,FALSE,TRUE,82
140000428,429,111.111.11.439,44092,1-1000000428,4+,TRUE,TRUE,TRUE,38
140000429,430,111.111.11.440,44092,1-1000000429,3,TRUE,TRUE,FALSE,44
140000430,431,111.111.11.441,44092,1-1000000430,3,TRUE,FALSE,FALSE,61
140000431,432,111.111.11.442,44092,1-1000000431,3,TRUE,FALSE,TRUE,36
140000432,433,111.111.11.443,44092,1-1000000432,2,TRUE,TRUE,TRUE,88
140000433,434,111.111.11.444,44092,1-1000000433,4+,TRUE,FALSE,FALSE,57
140000434,435,111.111.11.445,44092,1-1000000434,3,FALSE,TRUE,TRUE,78
140000435,436,111.111.11.446,44092,1-1000000435,None,FALSE,FALSE,FALSE,62
140000436,437,111.111.11.447,44092,1-1000000436,2,TRUE,FALSE,FALSE,50
140000437,438,111.111.11.448,44092,1-1000000437,4+,FALSE,FALSE,FALSE,68
140000438,439,111.111.11.449,44092,1-1000000438,2,FALSE,TRUE,TRUE,76
140000439,440,111.111.11.450,44092,1-1000000439,4+,FALSE,FALSE,FALSE,84
140000440,441,111.111.11.451,44092,1-1000000440,4+,FALSE,FALSE,FALSE,98
140000441,442,111.111.11.452,44092,1-1000000441,2,FALSE,FALSE,TRUE,1
140000442,443,111.111.11.453,44092,1-1000000442,None,TRUE,FALSE,FALSE,89
140000443,444,111.111.11.454,44092,1-1000000443,1,FALSE,TRUE,FALSE,92
140000444,445,111.111.11.455,44092,1-1000000444,3,FALSE,TRUE,TRUE,16
140000445,446,111.111.11.456,44092,1-1000000445,2,TRUE,FALSE,FALSE,52
140000446,447,111.111.11.457,44092,1-1000000446,2,TRUE,TRUE,FALSE,3
140000447,448,111.111.11.458,44092,1-1000000447,1,FALSE,FALSE,TRUE,16
140000448,449,111.111.11.459,44092,1-1000000448,4+,FALSE,TRUE,FALSE,18
140000449,450,111.111.11.460,44092,1-1000000449,1,FALSE,TRUE,FALSE,30
140000450,451,111.111.11.461,44092,1-1000000450,2,FALSE,FALSE,FALSE,40
140000451,452,111.111.11.462,44092,1-1000000451,2,FALSE,FALSE,FALSE,21
140000452,453,111.111.11.463,44092,1-1000000452,3,FALSE,TRUE,FALSE,29
140000453,454,111.111.11.464,44092,1-1000000453,4+,FALSE,FALSE,FALSE,35
140000454,455,111.111.11.465,44092,1-1000000454,1,TRUE,TRUE,TRUE,98
140000455,456,111.111.11.466,44092,1-1000000455,3,TRUE,FALSE,FALSE,43
140000456,457,111.111.11.467,44092,1-1000000456,None,TRUE,FALSE,TRUE,8
140000457,458,111.111.11.468,44092,1-1000000457,4+,TRUE,TRUE,TRUE,79
140000458,459,111.111.11.469,44092,1-1000000458,2,FALSE,FALSE,TRUE,5
140000459,460,111.111.11.470,44092,1-1000000459,1,TRUE,FALSE,FALSE,21
140000460,461,111.111.11.471,44092,1-1000000460,1,TRUE,TRUE,FALSE,95
140000461,462,111.111.11.472,44092,1-1000000461,None,TRUE,FALSE,TRUE,94
140000462,463,111.111.11.473,44092,1-1000000462,None,TRUE,FALSE,TRUE,7
140000463,464,111.111.11.474,44092,1-1000000463,2,FALSE,TRUE,FALSE,57
140000464,465,111.111.11.475,44092,1-1000000464,1,FALSE,TRUE,TRUE,49
140000465,466,111.111.11.476,44092,1-1000000465,None,TRUE,TRUE,FALSE,29
140000466,467,111.111.11.477,44092,1-1000000466,3,TRUE,TRUE,FALSE,68
140000467,468,111.111.11.478,44092,1-1000000467,3,FALSE,TRUE,FALSE,76
140000468,469,111.111.11.479,44092,1-1000000468,1,FALSE,FALSE,FALSE,3
140000469,470,111.111.11.480,44092,1-1000000469,2,TRUE,TRUE,TRUE,24
140000470,471,111.111.11.481,44092,1-1000000470,3,TRUE,TRUE,TRUE,68
140000471,472,111.111.11.482,44092,1-1000000471,1,FALSE,FALSE,TRUE,9
140000472,473,111.111.11.483,44092,1-1000000472,2,FALSE,TRUE,TRUE,38
140000473,474,111.111.11.484,44092,1-1000000473,4+,TRUE,FALSE,TRUE,66
140000474,475,111.111.11.485,44092,1-1000000474,2,TRUE,FALSE,TRUE,52
140000475,476,111.111.11.486,44092,1-1000000475,4+,TRUE,TRUE,FALSE,72
140000476,477,111.111.11.487,44092,1-1000000476,3,TRUE,TRUE,FALSE,86
140000477,478,111.111.11.488,44092,1-1000000477,2,FALSE,TRUE,TRUE,49
140000478,479,111.111.11.489,44092,1-1000000478,2,TRUE,TRUE,TRUE,69
140000479,480,111.111.11.490,44092,1-1000000479,3,TRUE,TRUE,TRUE,86
140000480,481,111.111.11.491,44092,1-1000000480,4+,TRUE,TRUE,FALSE,33
140000481,482,111.111.11.492,44092,1-1000000481,2,TRUE,TRUE,TRUE,34
140000482,483,111.111.11.493,44092,1-1000000482,1,TRUE,FALSE,FALSE,53
140000483,484,111.111.11.494,44092,1-1000000483,1,FALSE,TRUE,FALSE,75
140000484,485,111.111.11.495,44092,1-1000000484,3,FALSE,FALSE,TRUE,89
140000485,486,111.111.11.496,44092,1-1000000485,2,FALSE,TRUE,FALSE,63
140000486,487,111.111.11.497,44092,1-1000000486,3,TRUE,TRUE,TRUE,58
140000487,488,111.111.11.498,44092,1-1000000487,1,FALSE,FALSE,FALSE,4
140000488,489,111.111.11.499,44092,1-1000000488,None,TRUE,FALSE,TRUE,62
140000489,490,111.111.11.500,44092,1-1000000489,4+,TRUE,TRUE,FALSE,55
140000490,491,111.111.11.501,44092,1-1000000490,4+,FALSE,FALSE,TRUE,69
140000491,492,111.111.11.502,44092,1-1000000491,2,FALSE,FALSE,FALSE,51
140000492,493,111.111.11.503,44092,1-1000000492,3,FALSE,TRUE,FALSE,67
140000493,494,111.111.11.504,44092,1-1000000493,4+,FALSE,TRUE,TRUE,2
140000494,495,111.111.11.505,44092,1-1000000494,1,TRUE,TRUE,FALSE,83
140000495,496,111.111.11.506,44092,1-1000000495,None,FALSE,TRUE,FALSE,97
140000496,497,111.111.11.507,44092,1-1000000496,3,FALSE,TRUE,TRUE,67
140000497,498,111.111.11.508,44092,1-1000000497,3,FALSE,FALSE,FALSE,96
140000498,499,111.111.11.509,44092,1-1000000498,None,TRUE,TRUE,FALSE,16
140000499,500,111.111.11.510,44092,1-1000000499,3,TRUE,FALSE,FALSE,75
140000500,501,111.111.11.511,44092,1-1000000500,4+,TRUE,TRUE,TRUE,54
140000501,502,111.111.11.512,44092,1-1000000501,4+,FALSE,FALSE,FALSE,60
140000502,503,111.111.11.513,44092,1-1000000502,1,TRUE,FALSE,TRUE,63
140000503,504,111.111.11.514,44092,1-1000000503,1,FALSE,TRUE,TRUE,14
140000504,505,111.111.11.515,44092,1-1000000504,3,TRUE,TRUE,TRUE,67
140000505,506,111.111.11.516,44092,1-1000000505,4+,TRUE,TRUE,FALSE,33
140000506,507,111.111.11.517,44092,1-1000000506,2,TRUE,TRUE,TRUE,64
140000507,508,111.111.11.518,44092,1-1000000507,4+,TRUE,TRUE,FALSE,67
140000508,509,111.111.11.519,44092,1-1000000508,4+,TRUE,TRUE,TRUE,60
140000509,510,111.111.11.520,44092,1-1000000509,4+,FALSE,FALSE,FALSE,93
140000510,511,111.111.11.521,44092,1-1000000510,None,FALSE,FALSE,FALSE,68
140000511,512,111.111.11.522,44092,1-1000000511,4+,FALSE,TRUE,TRUE,78
140000512,513,111.111.11.523,44092,1-1000000512,1,TRUE,TRUE,TRUE,90
140000513,514,111.111.11.524,44092,1-1000000513,4+,FALSE,TRUE,TRUE,13
140000514,515,111.111.11.525,44092,1-1000000514,1,FALSE,TRUE,TRUE,60
140000515,516,111.111.11.526,44092,1-1000000515,None,TRUE,FALSE,FALSE,91
140000516,517,111.111.11.527,44092,1-1000000516,4+,FALSE,TRUE,FALSE,37
140000517,518,111.111.11.528,44092,1-1000000517,3,FALSE,TRUE,TRUE,85
140000518,519,111.111.11.529,44092,1-1000000518,4+,TRUE,FALSE,FALSE,88
140000519,520,111.111.11.530,44092,1-1000000519,4+,FALSE,FALSE,TRUE,12
140000520,521,111.111.11.531,44092,1-1000000520,3,TRUE,FALSE,TRUE,82
140000521,522,111.111.11.532,44092,1-1000000521,1,FALSE,FALSE,FALSE,3
140000522,523,111.111.11.533,44092,1-1000000522,2,FALSE,FALSE,FALSE,15
140000523,524,111.111.11.534,44092,1-1000000523,2,FALSE,FALSE,TRUE,55
140000524,525,111.111.11.535,44092,1-1000000524,1,TRUE,TRUE,FALSE,79
140000525,526,111.111.11.536,44092,1-1000000525,1,FALSE,FALSE,FALSE,30
140000526,527,111.111.11.537,44092,1-1000000526,3,TRUE,TRUE,TRUE,33
140000527,528,111.111.11.538,44092,1-1000000527,3,FALSE,TRUE,TRUE,15
140000528,529,111.111.11.539,44092,1-1000000528,4+,TRUE,TRUE,FALSE,48
140000529,530,111.111.11.540,44092,1-1000000529,3,FALSE,FALSE,TRUE,2
140000530,531,111.111.11.541,44092,1-1000000530,None,FALSE,TRUE,FALSE,19
140000531,532,111.111.11.542,44092,1-1000000531,3,FALSE,TRUE,FALSE,98
140000532,533,111.111.11.543,44092,1-1000000532,4+,FALSE,FALSE,TRUE,100
140000533,534,111.111.11.544,44092,1-1000000533,4+,FALSE,FALSE,TRUE,32
140000534,535,111.111.11.545,44092,1-1000000534,3,TRUE,FALSE,TRUE,45
140000535,536,111.111.11.546,44092,1-1000000535,4+,TRUE,TRUE,FALSE,56
140000536,537,111.111.11.547,44092,1-1000000536,None,TRUE,FALSE,FALSE,27
140000537,538,111.111.11.548,44092,1-1000000537,3,TRUE,TRUE,FALSE,42
140000538,539,111.111.11.549,44092,1-1000000538,2,FALSE,FALSE,FALSE,53
140000539,540,111.111.11.550,44092,1-1000000539,1,FALSE,TRUE,TRUE,50
140000540,541,111.111.11.551,44092,1-1000000540,1,TRUE,TRUE,TRUE,43
140000541,542,111.111.11.552,44092,1-1000000541,1,TRUE,FALSE,FALSE,92
140000542,543,111.111.11.553,44092,1-1000000542,3,FALSE,TRUE,TRUE,85
140000543,544,111.111.11.554,44092,1-1000000543,1,TRUE,FALSE,FALSE,25
140000544,545,111.111.11.555,44092,1-1000000544,4+,TRUE,TRUE,FALSE,48
140000545,546,111.111.11.556,44092,1-1000000545,4+,FALSE,FALSE,FALSE,14
140000546,547,111.111.11.557,44092,1-1000000546,4+,TRUE,FALSE,FALSE,79
140000547,548,111.111.11.558,44092,1-1000000547,None,FALSE,FALSE,TRUE,43
140000548,549,111.111.11.559,44092,1-1000000548,2,TRUE,TRUE,TRUE,26
140000549,550,111.111.11.560,44092,1-1000000549,1,FALSE,FALSE,TRUE,35
140000550,551,111.111.11.561,44092,1-1000000550,4+,FALSE,FALSE,TRUE,18
140000551,552,111.111.11.562,44092,1-1000000551,3,FALSE,TRUE,FALSE,52
140000552,553,111.111.11.563,44092,1-1000000552,None,FALSE,FALSE,FALSE,69
140000553,554,111.111.11.564,44092,1-1000000553,None,TRUE,FALSE,TRUE,49
140000554,555,111.111.11.565,44092,1-1000000554,3,TRUE,FALSE,FALSE,31
140000555,556,111.111.11.566,44092,1-1000000555,4+,FALSE,FALSE,FALSE,25
140000556,557,111.111.11.567,44092,1-1000000556,4+,TRUE,TRUE,TRUE,9
140000557,558,111.111.11.568,44092,1-1000000557,1,TRUE,TRUE,TRUE,71
140000558,559,111.111.11.569,44092,1-1000000558,None,FALSE,FALSE,TRUE,64
140000559,560,111.111.11.570,44092,1-1000000559,None,FALSE,FALSE,TRUE,47
140000560,561,111.111.11.571,44092,1-1000000560,1,FALSE,FALSE,TRUE,36
140000561,562,111.111.11.572,44092,1-1000000561,4+,FALSE,TRUE,TRUE,68
140000562,563,111.111.11.573,44092,1-1000000562,3,FALSE,TRUE,FALSE,28
140000563,564,111.111.11.574,44092,1-1000000563,None,TRUE,FALSE,TRUE,65
140000564,565,111.111.11.575,44092,1-1000000564,None,FALSE,TRUE,FALSE,8
140000565,566,111.111.11.576,44092,1-1000000565,1,TRUE,TRUE,TRUE,62
140000566,567,111.111.11.577,44092,1-1000000566,None,TRUE,FALSE,TRUE,15
140000567,568,111.111.11.578,44092,1-1000000567,None,FALSE,TRUE,FALSE,55
140000568,569,111.111.11.579,44092,1-1000000568,1,TRUE,FALSE,FALSE,92
140000569,570,111.111.11.580,44092,1-1000000569,2,FALSE,FALSE,TRUE,93
140000570,571,111.111.11.581,44092,1-1000000570,3,FALSE,TRUE,FALSE,88
140000571,572,111.111.11.582,44092,1-1000000571,2,FALSE,TRUE,FALSE,43
140000572,573,111.111.11.583,44092,1-1000000572,None,FALSE,TRUE,FALSE,91
140000573,574,111.111.11.584,44092,1-1000000573,4+,FALSE,TRUE,TRUE,88
140000574,575,111.111.11.585,44092,1-1000000574,4+,FALSE,FALSE,TRUE,8
140000575,576,111.111.11.586,44092,1-1000000575,None,FALSE,TRUE,FALSE,86
140000576,577,111.111.11.587,44092,1-1000000576,4+,FALSE,TRUE,TRUE,36
140000577,578,111.111.11.588,44092,1-1000000577,2,TRUE,FALSE,FALSE,11
140000578,579,111.111.11.589,44092,1-1000000578,3,TRUE,TRUE,FALSE,50
140000579,580,111.111.11.590,44092,1-1000000579,2,TRUE,FALSE,FALSE,19
140000580,581,111.111.11.591,44092,1-1000000580,4+,TRUE,TRUE,TRUE,37
140000581,582,111.111.11.592,44092,1-1000000581,2,FALSE,TRUE,FALSE,72
140000582,583,111.111.11.593,44092,1-1000000582,None,TRUE,TRUE,FALSE,96
140000583,584,111.111.11.594,44092,1-1000000583,1,FALSE,FALSE,TRUE,76
140000584,585,111.111.11.595,44092,1-1000000584,2,TRUE,TRUE,TRUE,42
140000585,586,111.111.11.596,44092,1-1000000585,1,TRUE,TRUE,TRUE,65
140000586,587,111.111.11.597,44092,1-1000000586,4+,FALSE,FALSE,FALSE,84
140000587,588,111.111.11.598,44092,1-1000000587,2,TRUE,FALSE,TRUE,99
140000588,589,111.111.11.599,44092,1-1000000588,2,FALSE,FALSE,TRUE,48
140000589,590,111.111.11.600,44092,1-1000000589,1,TRUE,FALSE,FALSE,15
140000590,591,111.111.11.601,44092,1-1000000590,None,FALSE,TRUE,FALSE,25
140000591,592,111.111.11.602,44092,1-1000000591,None,TRUE,FALSE,FALSE,51
140000592,593,111.111.11.603,44092,1-1000000592,3,FALSE,FALSE,FALSE,23
140000593,594,111.111.11.604,44092,1-1000000593,None,TRUE,TRUE,TRUE,8
140000594,595,111.111.11.605,44092,1-1000000594,1,FALSE,TRUE,TRUE,2
140000595,596,111.111.11.606,44092,1-1000000595,3,FALSE,TRUE,TRUE,19
140000596,597,111.111.11.607,44092,1-1000000596,None,TRUE,TRUE,TRUE,56
140000597,598,111.111.11.608,44092,1-1000000597,1,TRUE,TRUE,FALSE,5
140000598,599,111.111.11.609,44092,1-1000000598,None,TRUE,FALSE,FALSE,48
140000599,600,111.111.11.610,44092,1-1000000599,4+,FALSE,FALSE,FALSE,28
140000600,601,111.111.11.611,44092,1-1000000600,3,FALSE,FALSE,FALSE,98
140000601,602,111.111.11.612,44092,1-1000000601,4+,TRUE,FALSE,FALSE,63
140000602,603,111.111.11.613,44092,1-1000000602,1,TRUE,TRUE,FALSE,21
140000603,604,111.111.11.614,44092,1-1000000603,2,TRUE,TRUE,FALSE,79
140000604,605,111.111.11.615,44092,1-1000000604,None,FALSE,TRUE,TRUE,25
140000605,606,111.111.11.616,44092,1-1000000605,1,TRUE,FALSE,FALSE,24
140000606,607,111.111.11.617,44092,1-1000000606,4+,TRUE,TRUE,FALSE,79
140000607,608,111.111.11.618,44092,1-1000000607,None,TRUE,TRUE,TRUE,16
140000608,609,111.111.11.619,44092,1-1000000608,1,TRUE,TRUE,FALSE,59
140000609,610,111.111.11.620,44092,1-1000000609,4+,TRUE,TRUE,TRUE,19
140000610,611,111.111.11.621,44092,1-1000000610,2,TRUE,TRUE,TRUE,19
140000611,612,111.111.11.622,44092,1-1000000611,3,TRUE,TRUE,FALSE,74
140000612,613,111.111.11.623,44092,1-1000000612,2,FALSE,TRUE,FALSE,86
140000613,614,111.111.11.624,44092,1-1000000613,1,TRUE,FALSE,FALSE,34
140000614,615,111.111.11.625,44092,1-1000000614,1,TRUE,FALSE,FALSE,11
140000615,616,111.111.11.626,44092,1-1000000615,2,FALSE,FALSE,TRUE,53
140000616,617,111.111.11.627,44092,1-1000000616,3,FALSE,TRUE,TRUE,38
140000617,618,111.111.11.628,44092,1-1000000617,None,TRUE,TRUE,TRUE,69
140000618,619,111.111.11.629,44092,1-1000000618,None,FALSE,FALSE,FALSE,54
140000619,620,111.111.11.630,44092,1-1000000619,4+,TRUE,TRUE,FALSE,39
140000620,621,111.111.11.631,44092,1-1000000620,4+,TRUE,TRUE,FALSE,5
140000621,622,111.111.11.632,44092,1-1000000621,1,TRUE,TRUE,FALSE,40
140000622,623,111.111.11.633,44092,1-1000000622,None,FALSE,FALSE,TRUE,34
140000623,624,111.111.11.634,44092,1-1000000623,1,TRUE,TRUE,TRUE,16
140000624,625,111.111.11.635,44092,1-1000000624,1,FALSE,FALSE,FALSE,64
140000625,626,111.111.11.636,44092,1-1000000625,None,TRUE,FALSE,FALSE,31
140000626,627,111.111.11.637,44092,1-1000000626,None,TRUE,TRUE,FALSE,38
140000627,628,111.111.11.638,44092,1-1000000627,None,FALSE,FALSE,TRUE,52
140000628,629,111.111.11.639,44092,1-1000000628,2,FALSE,TRUE,TRUE,80
140000629,630,111.111.11.640,44092,1-1000000629,None,TRUE,FALSE,FALSE,45
