UserID,UserNo,IP Address,Date Ended,Q1.1. CQC number,Q7.1. Not enough tablet devices for staff to use for this purpose,"Q7.2. Our tablet devices are not good enough (ie they're too old / slow / do not have the right features)",Q7.3. Our tablets are reserved for - or locked down to - other things and cannot be used for remote consultations,(CQC)_Care home beds,(survey)_Q4.1. Current number of devices,Flag 1,Flag 2,Flag 3,Flag 4,Flag 5,Flag 6,Priority,Number of iPads
140000169,170,111.111.11.180,44092,1-1000000169,TRUE,FALSE,TRUE,93,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000170,171,111.111.11.181,44092,1-1000000170,FALSE,TRUE,TRUE,2,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140000171,172,111.111.11.182,44092,1-1000000171,FALSE,TRUE,TRUE,94,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000172,173,111.111.11.183,44092,1-1000000172,FALSE,TRUE,FALSE,53,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000173,174,111.111.11.184,44092,1-1000000173,FALSE,TRUE,FALSE,55,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000174,175,111.111.11.185,44092,1-1000000174,TRUE,FALSE,TRUE,66,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000175,176,111.111.11.186,44092,1-1000000175,FALSE,TRUE,FALSE,37,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000176,177,111.111.11.187,44092,1-1000000176,FALSE,TRUE,FALSE,15,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000177,178,111.111.11.188,44092,1-1000000177,FALSE,TRUE,FALSE,35,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000178,179,111.111.11.189,44092,1-1000000178,FALSE,TRUE,TRUE,38,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000179,180,111.111.11.190,44092,1-1000000179,FALSE,FALSE,TRUE,48,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000180,181,111.111.11.191,44092,1-1000000180,FALSE,TRUE,TRUE,68,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000181,182,111.111.11.192,44092,1-1000000181,TRUE,FALSE,FALSE,43,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000182,183,111.111.11.193,44092,1-1000000182,TRUE,FALSE,TRUE,89,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000183,184,111.111.11.194,44092,1-1000000183,TRUE,FALSE,TRUE,84,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000184,185,111.111.11.195,44092,1-1000000184,TRUE,FALSE,TRUE,11,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000185,186,111.111.11.196,44092,1-1000000185,FALSE,TRUE,FALSE,64,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000186,187,111.111.11.197,44092,1-1000000186,FALSE,TRUE,FALSE,95,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000187,188,111.111.11.198,44092,1-1000000187,TRUE,TRUE,FALSE,44,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000188,189,111.111.11.199,44092,1-1000000188,FALSE,TRUE,FALSE,15,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000189,190,111.111.11.200,44092,1-1000000189,FALSE,TRUE,FALSE,48,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000190,191,111.111.11.201,44092,1-1000000190,TRUE,FALSE,TRUE,31,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140000191,192,111.111.11.202,44092,1-1000000191,FALSE,FALSE,FALSE,17,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000192,193,111.111.11.203,44092,1-1000000192,TRUE,TRUE,FALSE,60,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000193,194,111.111.11.204,44092,1-1000000193,FALSE,TRUE,TRUE,38,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140000194,195,111.111.11.205,44092,1-1000000194,TRUE,FALSE,TRUE,49,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000195,196,111.111.11.206,44092,1-1000000195,TRUE,FALSE,FALSE,25,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000196,197,111.111.11.207,44092,1-1000000196,FALSE,FALSE,TRUE,98,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000197,198,111.111.11.208,44092,1-1000000197,TRUE,TRUE,TRUE,25,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000198,199,111.111.11.209,44092,1-1000000198,FALSE,FALSE,TRUE,80,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000199,200,111.111.11.210,44092,1-1000000199,FALSE,TRUE,TRUE,67,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000200,201,111.111.11.211,44092,1-1000000200,TRUE,TRUE,FALSE,75,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000201,202,111.111.11.212,44092,1-1000000201,TRUE,FALSE,TRUE,93,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000202,203,111.111.11.213,44092,1-1000000202,FALSE,FALSE,FALSE,88,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000203,204,111.111.11.214,44092,1-1000000203,FALSE,TRUE,FALSE,34,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000204,205,111.111.11.215,44092,1-1000000204,FALSE,FALSE,FALSE,27,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000205,206,111.111.11.216,44092,1-1000000205,TRUE,FALSE,TRUE,29,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000206,207,111.111.11.217,44092,1-1000000206,TRUE,TRUE,TRUE,6,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000207,208,111.111.11.218,44092,1-1000000207,FALSE,FALSE,FALSE,35,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000208,209,111.111.11.219,44092,1-1000000208,FALSE,FALSE,FALSE,38,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000209,210,111.111.11.220,44092,1-1000000209,TRUE,TRUE,FALSE,59,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000210,211,111.111.11.221,44092,1-1000000210,TRUE,TRUE,FALSE,90,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000211,212,111.111.11.222,44092,1-1000000211,FALSE,FALSE,TRUE,72,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000212,213,111.111.11.223,44092,1-1000000212,FALSE,TRUE,FALSE,83,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000213,214,111.111.11.224,44092,1-1000000213,TRUE,FALSE,TRUE,70,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000214,215,111.111.11.225,44092,1-1000000214,FALSE,FALSE,FALSE,71,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000215,216,111.111.11.226,44092,1-1000000215,FALSE,TRUE,FALSE,90,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000216,217,111.111.11.227,44092,1-1000000216,FALSE,TRUE,TRUE,100,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000217,218,111.111.11.228,44092,1-1000000217,FALSE,TRUE,TRUE,48,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000218,219,111.111.11.229,44092,1-1000000218,FALSE,FALSE,FALSE,62,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000219,220,111.111.11.230,44092,1-1000000219,TRUE,FALSE,TRUE,51,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000220,221,111.111.11.231,44092,1-1000000220,TRUE,TRUE,FALSE,36,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140000221,222,111.111.11.232,44092,1-1000000221,FALSE,TRUE,TRUE,51,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000222,223,111.111.11.233,44092,1-1000000222,FALSE,FALSE,TRUE,76,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000223,224,111.111.11.234,44092,1-1000000223,TRUE,TRUE,TRUE,56,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000224,225,111.111.11.235,44092,1-1000000224,TRUE,FALSE,TRUE,46,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000225,226,111.111.11.236,44092,1-1000000225,TRUE,TRUE,FALSE,21,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140000226,227,111.111.11.237,44092,1-1000000226,TRUE,FALSE,FALSE,28,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000227,228,111.111.11.238,44092,1-1000000227,FALSE,FALSE,FALSE,91,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000228,229,111.111.11.239,44092,1-1000000228,FALSE,FALSE,FALSE,49,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000229,230,111.111.11.240,44092,1-1000000229,FALSE,FALSE,TRUE,94,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000230,231,111.111.11.241,44092,1-1000000230,TRUE,FALSE,TRUE,34,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140000231,232,111.111.11.242,44092,1-1000000231,FALSE,FALSE,FALSE,73,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000232,233,111.111.11.243,44092,1-1000000232,FALSE,TRUE,FALSE,81,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000233,234,111.111.11.244,44092,1-1000000233,TRUE,TRUE,TRUE,98,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000234,235,111.111.11.245,44092,1-1000000234,TRUE,FALSE,TRUE,91,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000235,236,111.111.11.246,44092,1-1000000235,FALSE,FALSE,FALSE,85,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000236,237,111.111.11.247,44092,1-1000000236,TRUE,TRUE,TRUE,76,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000237,238,111.111.11.248,44092,1-1000000237,FALSE,FALSE,TRUE,74,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000238,239,111.111.11.249,44092,1-1000000238,TRUE,FALSE,FALSE,45,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000239,240,111.111.11.250,44092,1-1000000239,FALSE,FALSE,FALSE,89,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000240,241,111.111.11.251,44092,1-1000000240,TRUE,FALSE,TRUE,14,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000241,242,111.111.11.252,44092,1-1000000241,FALSE,FALSE,TRUE,11,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000242,243,111.111.11.253,44092,1-1000000242,TRUE,FALSE,FALSE,22,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140000243,244,111.111.11.254,44092,1-1000000243,FALSE,FALSE,TRUE,64,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000244,245,111.111.11.255,44092,1-1000000244,FALSE,TRUE,FALSE,42,4,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000245,246,111.111.11.256,44092,1-1000000245,FALSE,FALSE,TRUE,70,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000246,247,111.111.11.257,44092,1-1000000246,TRUE,TRUE,TRUE,24,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140000247,248,111.111.11.258,44092,1-1000000247,FALSE,TRUE,TRUE,34,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000248,249,111.111.11.259,44092,1-1000000248,FALSE,TRUE,TRUE,34,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000249,250,111.111.11.260,44092,1-1000000249,FALSE,TRUE,TRUE,82,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000250,251,111.111.11.261,44092,1-1000000250,TRUE,FALSE,FALSE,33,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140000251,252,111.111.11.262,44092,1-1000000251,FALSE,FALSE,TRUE,54,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000252,253,111.111.11.263,44092,1-1000000252,FALSE,FALSE,FALSE,39,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140000253,254,111.111.11.264,44092,1-1000000253,TRUE,FALSE,TRUE,28,3,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000254,255,111.111.11.265,44092,1-1000000254,TRUE,FALSE,TRUE,31,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140000255,256,111.111.11.266,44092,1-1000000255,TRUE,TRUE,TRUE,56,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000256,257,111.111.11.267,44092,1-1000000256,TRUE,FALSE,FALSE,49,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000257,258,111.111.11.268,44092,1-1000000257,TRUE,FALSE,FALSE,2,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000258,259,111.111.11.269,44092,1-1000000258,FALSE,FALSE,TRUE,65,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000259,260,111.111.11.270,44092,1-1000000259,TRUE,FALSE,TRUE,42,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000260,261,111.111.11.271,44092,1-1000000260,TRUE,TRUE,FALSE,31,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140000261,262,111.111.11.272,44092,1-1000000261,FALSE,FALSE,FALSE,77,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000262,263,111.111.11.273,44092,1-1000000262,TRUE,TRUE,TRUE,79,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000263,264,111.111.11.274,44092,1-1000000263,TRUE,TRUE,TRUE,57,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000264,265,111.111.11.275,44092,1-1000000264,FALSE,FALSE,TRUE,76,3,More than 40 Residents,,Devices adequate,Two or more current devices,Has more than three devices,,Ineligible,0
140000265,266,111.111.11.276,44092,1-1000000265,FALSE,FALSE,TRUE,13,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000266,267,111.111.11.277,44092,1-1000000266,TRUE,TRUE,FALSE,73,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000267,268,111.111.11.278,44092,1-1000000267,TRUE,TRUE,FALSE,16,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000268,269,111.111.11.279,44092,1-1000000268,TRUE,TRUE,TRUE,92,0,More than 40 Residents,No current devices,,,,,Priority One,2
140000269,270,111.111.11.280,44092,1-1000000269,TRUE,TRUE,FALSE,32,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000270,271,111.111.11.281,44092,1-1000000270,FALSE,TRUE,FALSE,4,2,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000271,272,111.111.11.282,44092,1-1000000271,FALSE,FALSE,TRUE,80,2,More than 40 Residents,,Devices adequate,Two or more current devices,Has less than three devices,Enough devices,Ineligible,0
140000272,273,111.111.11.283,44092,1-1000000272,TRUE,FALSE,FALSE,7,0,Less than 40 Residents,No current devices,,,,,Priority One,1
140000273,274,111.111.11.284,44092,1-1000000273,TRUE,TRUE,TRUE,42,1,More than 40 Residents,,Devices adequate,Only one Current Device,,,Priority One,1
140000274,275,111.111.11.285,44092,1-1000000274,TRUE,FALSE,TRUE,17,1,Less than 40 Residents,,Devices adequate,,Has less than two devices,Enough devices,Ineligible,0
140000275,276,111.111.11.286,44092,1-1000000275,FALSE,FALSE,TRUE,26,4,Less than 40 Residents,,Devices adequate,,Has more than two devices,,Ineligible,0
140000276,277,111.111.11.287,44092,1-1000000276,FALSE,FALSE,FALSE,84,0,More than 40 Residents,No current devices,,,,,Priority One,2
